nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD,년,월,일,시각
55,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,14
55,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.5,2022,3,29,14
55,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4,2022,3,29,14
55,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.3,2022,3,29,14
55,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
55,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.0,2022,3,29,14
55,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.8,2022,3,29,14
55,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.7,2022,3,29,14
55,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.5,2022,3,29,14
55,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.3,2022,3,29,14
55,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2,2022,3,29,14
55,133,0.0,0.0,0.0,70.0,1.0,11.0,2.1,2022,3,29,14
55,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0,2022,3,29,14
55,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.8,2022,3,29,14
56,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2,2022,3,29,14
56,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.3,2022,3,29,14
56,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.4,2022,3,29,14
56,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.5,2022,3,29,14
56,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.5,2022,3,29,14
56,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.6,2022,3,29,14
56,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.7,2022,3,29,14
56,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.8,2022,3,29,14
56,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.9,2022,3,29,14
56,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.9,2022,3,29,14
56,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.0,2022,3,29,14
56,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.0,2022,3,29,14
56,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
56,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
56,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
56,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
56,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
57,119,0.0,0.0,0.0,30.0,1.0,17.0,1.3,2022,3,29,14
57,120,0.0,0.0,0.0,25.0,1.0,17.0,1.5,2022,3,29,14
57,121,0.0,0.0,0.0,25.0,1.0,17.0,1.7,2022,3,29,14
57,122,0.0,0.0,0.0,30.0,1.0,18.0,1.9,2022,3,29,14
57,123,0.0,0.0,0.0,25.0,1.0,17.0,2.0,2022,3,29,14
57,124,0.0,0.0,0.0,30.0,1.0,16.0,2.1,2022,3,29,14
57,125,0.0,0.0,0.0,30.0,1.0,16.0,2.1,2022,3,29,14
57,126,0.0,0.0,0.0,35.0,1.0,16.0,2.1,2022,3,29,14
57,127,0.0,0.0,0.0,35.0,1.0,15.0,2.0,2022,3,29,14
57,128,0.0,0.0,0.0,35.0,1.0,17.0,1.9,2022,3,29,14
57,129,0.0,0.0,0.0,30.0,1.0,17.0,1.8,2022,3,29,14
57,130,0.0,0.0,0.0,35.0,1.0,16.0,1.7,2022,3,29,14
57,131,0.0,0.0,0.0,35.0,1.0,15.0,1.7,2022,3,29,14
57,132,0.0,0.0,0.0,40.0,1.0,16.0,2.0,2022,3,29,14
57,133,0.0,0.0,0.0,45.0,1.0,16.0,3.0,2022,3,29,14
57,134,0.0,0.0,0.0,50.0,1.0,15.0,4.4,2022,3,29,14
57,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,14
58,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.5,2022,3,29,14
58,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.5,2022,3,29,14
58,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.4,2022,3,29,14
58,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.4,2022,3,29,14
58,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.3,2022,3,29,14
58,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.4,2022,3,29,14
58,125,0.0,0.0,0.0,60.0,1.0,12.0,2.6,2022,3,29,14
58,126,0.0,0.0,0.0,60.0,1.0,12.0,2.8,2022,3,29,14
58,127,0.0,0.0,0.0,55.0,1.0,12.0,2.8,2022,3,29,14
58,128,0.0,0.0,0.0,45.0,1.0,14.0,2.8,2022,3,29,14
58,129,0.0,0.0,0.0,40.0,1.0,15.0,2.6,2022,3,29,14
58,130,0.0,0.0,0.0,40.0,1.0,15.0,2.3,2022,3,29,14
58,131,0.0,0.0,0.0,35.0,1.0,14.0,2.0,2022,3,29,14
58,132,0.0,0.0,0.0,35.0,1.0,16.0,1.9,2022,3,29,14
58,133,0.0,0.0,0.0,35.0,1.0,16.0,1.9,2022,3,29,14
58,134,0.0,0.0,0.0,35.0,1.0,17.0,1.8,2022,3,29,14
58,135,0.0,0.0,0.0,35.0,1.0,18.0,1.7,2022,3,29,14
59,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,14
59,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.9,2022,3,29,14
59,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.9,2022,3,29,14
59,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,14
59,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
59,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,14
59,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
60,119,0.0,0.0,0.0,45.0,1.0,15.0,3.1,2022,3,29,14
60,120,0.0,0.0,0.0,55.0,1.0,13.0,4.8,2022,3,29,14
60,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,14
60,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,14
60,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,14
60,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
60,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,14
60,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,14
60,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,14
60,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.2,2022,3,29,14
60,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.7,2022,3,29,14
60,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.4,2022,3,29,14
60,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.3,2022,3,29,14
60,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0,2022,3,29,14
60,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0,2022,3,29,14
60,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0,2022,3,29,14
60,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.9,2022,3,29,14
61,119,0.0,0.0,0.0,40.0,1.0,17.0,2.1,2022,3,29,14
61,120,0.0,0.0,0.0,35.0,1.0,17.0,1.9,2022,3,29,14
61,121,0.0,0.0,0.0,35.0,1.0,17.0,1.8,2022,3,29,14
61,122,0.0,0.0,0.0,40.0,1.0,17.0,1.6,2022,3,29,14
61,123,0.0,0.0,0.0,40.0,1.0,17.0,1.6,2022,3,29,14
61,124,0.0,0.0,0.0,35.0,1.0,17.0,1.6,2022,3,29,14
61,125,0.0,0.0,0.0,35.0,1.0,18.0,1.6,2022,3,29,14
61,126,0.0,0.0,0.0,35.0,1.0,17.0,1.5,2022,3,29,14
61,127,0.0,0.0,0.0,35.0,1.0,17.0,1.5,2022,3,29,14
61,128,0.0,0.0,0.0,30.0,1.0,17.0,1.5,2022,3,29,14
61,129,0.0,0.0,0.0,30.0,1.0,17.0,1.4,2022,3,29,14
61,130,0.0,0.0,0.0,30.0,1.0,17.0,1.5,2022,3,29,14
61,131,0.0,0.0,0.0,30.0,1.0,17.0,1.6,2022,3,29,14
61,132,0.0,0.0,0.0,35.0,1.0,17.0,1.7,2022,3,29,14
61,133,0.0,0.0,0.0,35.0,1.0,17.0,1.7,2022,3,29,14
61,134,0.0,0.0,0.0,35.0,1.0,16.0,1.7,2022,3,29,14
61,135,0.0,0.0,0.0,35.0,1.0,16.0,1.8,2022,3,29,14
62,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,14
62,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,14
62,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
62,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,14
62,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
62,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,14
62,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,14
62,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,14
62,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,14
62,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,14
62,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,14
62,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,14
62,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,14
62,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,14
62,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,14
62,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,14
62,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,14
63,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4,2022,3,29,14
63,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.3,2022,3,29,14
63,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.2,2022,3,29,14
63,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
63,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
63,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
63,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
63,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.2,2022,3,29,14
63,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.2,2022,3,29,14
63,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
63,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
63,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
63,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.0,2022,3,29,14
63,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.0,2022,3,29,14
63,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.0,2022,3,29,14
63,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.0,2022,3,29,14
63,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,14
64,119,0.0,0.0,0.0,35.0,1.0,17.0,1.8,2022,3,29,14
64,120,0.0,0.0,0.0,30.0,1.0,17.0,1.9,2022,3,29,14
64,121,0.0,0.0,0.0,30.0,1.0,16.0,2.0,2022,3,29,14
64,122,0.0,0.0,0.0,30.0,1.0,17.0,2.1,2022,3,29,14
64,123,0.0,0.0,0.0,30.0,1.0,17.0,2.1,2022,3,29,14
64,124,0.0,0.0,0.0,30.0,1.0,17.0,2.1,2022,3,29,14
64,125,0.0,0.0,0.0,30.0,1.0,17.0,2.1,2022,3,29,14
64,126,0.0,0.0,0.0,35.0,1.0,16.0,2.0,2022,3,29,14
64,127,0.0,0.0,0.0,35.0,1.0,14.0,1.9,2022,3,29,14
64,128,0.0,0.0,0.0,40.0,1.0,14.0,1.9,2022,3,29,14
64,129,0.0,0.0,0.0,40.0,1.0,16.0,1.7,2022,3,29,14
64,130,0.0,0.0,0.0,40.0,1.0,14.0,1.7,2022,3,29,14
64,131,0.0,0.0,0.0,35.0,1.0,15.0,1.7,2022,3,29,14
64,132,0.0,0.0,0.0,35.0,1.0,14.0,1.7,2022,3,29,14
64,133,0.0,0.0,0.0,35.0,1.0,14.0,1.7,2022,3,29,14
64,134,0.0,0.0,0.0,35.0,1.0,15.0,1.9,2022,3,29,14
64,135,0.0,0.0,0.0,35.0,1.0,15.0,1.9,2022,3,29,14
65,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,14
65,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,14
65,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,14
65,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,14
65,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,14
65,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,14
65,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,14
65,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.6,2022,3,29,14
65,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,14
65,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,14
65,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3,2022,3,29,14
65,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,14
65,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,14
65,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,14
65,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,14
65,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,14
65,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,14
66,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.5,2022,3,29,14
66,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4,2022,3,29,14
66,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4,2022,3,29,14
66,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4,2022,3,29,14
66,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4,2022,3,29,14
66,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4,2022,3,29,14
66,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.5,2022,3,29,14
66,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.6,2022,3,29,14
66,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,14
66,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,14
66,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,14
66,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,14
66,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,14
66,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,14
66,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,14
66,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,14
66,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3,2022,3,29,14
50,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,17
50,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,17
50,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,17
50,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,17
50,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,17
50,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,17
50,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,17
50,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,17
50,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,17
50,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.9,2022,3,29,17
50,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
50,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.6,2022,3,29,17
50,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.3,2022,3,29,17
50,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,17
50,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.8,2022,3,29,17
50,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.6,2022,3,29,17
50,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.3,2022,3,29,17
51,119,0.0,0.0,0.0,55.0,1.0,14.0,2.6,2022,3,29,17
51,120,0.0,0.0,0.0,50.0,1.0,15.0,2.3,2022,3,29,17
51,121,0.0,0.0,0.0,50.0,1.0,15.0,1.9,2022,3,29,17
51,122,0.0,0.0,0.0,50.0,1.0,16.0,1.6,2022,3,29,17
51,123,0.0,0.0,0.0,45.0,1.0,16.0,1.4,2022,3,29,17
51,124,0.0,0.0,0.0,40.0,1.0,15.0,1.3,2022,3,29,17
51,125,0.0,0.0,0.0,45.0,1.0,14.0,1.2,2022,3,29,17
51,126,0.0,0.0,0.0,40.0,1.0,14.0,1.2,2022,3,29,17
51,127,0.0,0.0,0.0,40.0,1.0,15.0,1.1,2022,3,29,17
51,128,0.0,0.0,0.0,40.0,1.0,15.0,1.1,2022,3,29,17
51,129,0.0,0.0,0.0,35.0,1.0,16.0,1.1,2022,3,29,17
51,130,0.0,0.0,0.0,40.0,1.0,15.0,1.1,2022,3,29,17
51,131,0.0,0.0,0.0,40.0,1.0,14.0,1.0,2022,3,29,17
51,132,0.0,0.0,0.0,45.0,1.0,9.0,0.9,2022,3,29,17
51,133,0.0,0.0,0.0,45.0,1.0,12.0,0.8,2022,3,29,17
51,134,0.0,0.0,0.0,35.0,1.0,16.0,0.6,2022,3,29,17
51,135,0.0,0.0,0.0,35.0,1.0,15.0,0.7,2022,3,29,17
52,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3,2022,3,29,17
52,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,17
52,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.1,2022,3,29,17
52,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.0,2022,3,29,17
52,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,17
52,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,17
52,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,17
52,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,17
52,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,17
52,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,17
52,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,17
52,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,17
52,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,17
52,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,17
52,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.6,2022,3,29,17
52,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,17
52,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,17
53,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.7,2022,3,29,17
53,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4,2022,3,29,17
53,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.3,2022,3,29,17
53,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.0,2022,3,29,17
53,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.8,2022,3,29,17
53,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.6,2022,3,29,17
53,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.4,2022,3,29,17
53,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2,2022,3,29,17
53,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.9,2022,3,29,17
53,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.8,2022,3,29,17
53,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.6,2022,3,29,17
53,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.4,2022,3,29,17
53,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.2,2022,3,29,17
53,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1,2022,3,29,17
53,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.0,2022,3,29,17
53,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.9,2022,3,29,17
53,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.9,2022,3,29,17
54,119,0.0,0.0,0.0,35.0,1.0,16.0,1.1,2022,3,29,17
54,120,0.0,0.0,0.0,35.0,1.0,15.0,0.9,2022,3,29,17
54,121,0.0,0.0,0.0,40.0,1.0,12.0,0.8,2022,3,29,17
54,122,0.0,0.0,0.0,40.0,1.0,14.0,0.6,2022,3,29,17
54,123,0.0,0.0,0.0,40.0,1.0,15.0,0.3,2022,3,29,17
54,124,0.0,0.0,0.0,35.0,1.0,18.0,0.4,2022,3,29,17
54,125,0.0,0.0,0.0,35.0,1.0,17.0,0.7,2022,3,29,17
54,126,0.0,0.0,0.0,35.0,1.0,16.0,1.0,2022,3,29,17
54,127,0.0,0.0,0.0,35.0,1.0,16.0,1.3,2022,3,29,17
54,128,0.0,0.0,0.0,30.0,1.0,17.0,1.4,2022,3,29,17
54,129,0.0,0.0,0.0,35.0,1.0,16.0,1.4,2022,3,29,17
54,130,0.0,0.0,0.0,35.0,1.0,16.0,1.5,2022,3,29,17
54,131,0.0,0.0,0.0,35.0,1.0,17.0,1.4,2022,3,29,17
54,132,0.0,0.0,0.0,35.0,1.0,15.0,1.4,2022,3,29,17
54,133,0.0,0.0,0.0,40.0,1.0,15.0,1.3,2022,3,29,17
54,134,0.0,0.0,0.0,35.0,1.0,14.0,1.1,2022,3,29,17
54,135,0.0,0.0,0.0,35.0,1.0,14.0,1.1,2022,3,29,17
55,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,17
55,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,17
55,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.6,2022,3,29,17
55,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.4,2022,3,29,17
55,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3,2022,3,29,17
55,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,17
55,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.9,2022,3,29,17
55,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
55,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
55,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
55,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.8,2022,3,29,17
55,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4,2022,3,29,17
55,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.1,2022,3,29,17
55,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.7,2022,3,29,17
55,133,0.0,0.0,0.0,70.0,1.0,10.0,2.3,2022,3,29,17
55,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0,2022,3,29,17
55,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.7,2022,3,29,17
56,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0,2022,3,29,17
56,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.8,2022,3,29,17
56,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.7,2022,3,29,17
56,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.6,2022,3,29,17
56,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.5,2022,3,29,17
56,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.4,2022,3,29,17
56,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.3,2022,3,29,17
56,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.3,2022,3,29,17
56,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.3,2022,3,29,17
56,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.2,2022,3,29,17
56,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1,2022,3,29,17
56,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1,2022,3,29,17
56,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1,2022,3,29,17
56,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1,2022,3,29,17
56,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1,2022,3,29,17
56,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1,2022,3,29,17
